,train/losses/dpo,_step,train/rewards/accuracies,train/logps/rejected,train/losses/total,_runtime,train/loss,train/grad_norm,train/rewards/margins,train/learning_rate,train/logps/answer,train/epoch,train/logps/chosen,train/rewards/chosen,train/losses/sft,_timestamp,train/rewards/rejected,train/global_step
10,1.784249186515808,10,0.0,-0.6297877430915833,2.5782651901245117,210.845507263,3.0718,22.78885269165039,-1.1840548515319824,0,-1.54496169090271,0.02,-1.54496169090271,-2.5084824562072754,1.5880318880081177,1747228800.807306,-1.3244277238845825,11
11,1.8528194427490234,11,0.25,-0.7205723524093628,2.5948638916015625,228.00029121,2.8294,22.33694839477539,-0.8445751667022705,0,-1.5035603046417236,0.02,-1.5035603046417236,-2.8585660457611084,1.484088659286499,1747228818.0004857,-2.013991117477417,12
12,2.0531299114227295,12,0.0,-0.6907194256782532,2.799576759338379,245.661490846,3.3163,27.451313018798828,-1.5497145652770996,0,-1.7021890878677368,0.02,-1.7021890878677368,-2.7753031253814697,1.4928934574127197,1747228835.6220825,-1.2255885601043701,13
13,2.0604920387268066,13,0.0,-0.7383038997650146,2.742114305496216,262.752516168,2.9342,22.441131591796875,-1.6190218925476074,0,-1.5719273090362549,0.03,-1.5719273090362549,-2.8422749042510986,1.363244652748108,1747228852.7128243,-1.2232530117034912,14
14,2.302725315093994,14,0.0,-0.633605420589447,3.1665403842926025,280.08546939,3.1373,24.957468032836914,-1.904158353805542,0,-1.584648609161377,0.03,-1.584648609161377,-3.0936455726623535,1.7276300191879272,1747228870.0458362,-1.1894874572753906,15
15,2.5260746479034424,15,0.0,-0.7001706957817078,3.3644521236419678,297.303461379,2.8377,26.305295944213867,-2.1830432415008545,0,-1.4797711372375488,0.03,-1.4797711372375488,-3.320864200592041,1.6767548322677612,1747228887.2635758,-1.1378209590911865,16
16,2.3495864868164062,16,0.25,-0.7005362510681152,3.2568440437316895,314.55449412,2.7911,22.246782302856445,-1.8655099868774414,0,-1.4608120918273926,0.03,-1.4608120918273926,-3.4063830375671387,1.8145153522491455,1747228904.5163362,-1.5408731698989868,17
17,1.9735013246536255,17,0.0,-0.6553051471710205,2.6637773513793945,331.731511075,2.9173,20.041702270507812,-1.5129098892211914,0,-1.4925134181976318,0.03,-1.4925134181976318,-2.940558910369873,1.3805519342422485,1747228921.693531,-1.4276490211486816,18
18,2.332810878753662,18,0.0,-0.6627320051193237,3.114027976989746,348.832067864,2.7424,22.069704055786133,-1.9485485553741455,0,-1.4143023490905762,0.04,-1.4143023490905762,-2.9068961143493652,1.5624343156814575,1747228938.8323383,-0.9583477973937988,19
19,1.976136565208435,19,0.0,-0.6587122678756714,2.7510526180267334,366.437481069,3.353,24.793184280395508,-1.5315064191818237,0,-1.6809428930282593,0.04,-1.6809428930282593,-2.9067482948303223,1.5498321056365967,1747228956.399217,-1.375241994857788,20
20,2.657102584838867,20,0.0,-0.6713252663612366,3.6035072803497314,383.855481296,2.9713,24.60748863220215,-2.314358949661255,0,-1.5215578079223633,0.04,-1.5215578079223633,-3.4139838218688965,1.892809271812439,1747228973.8188043,-1.0996251106262207,21
21,2.374112129211426,21,0.0,-0.6238462328910828,3.1385374069213867,401.011513438,2.8827,23.723613739013672,-2.004382371902466,0,-1.4497848749160767,0.04,-1.4497848749160767,-3.0028076171875,1.5288504362106323,1747228990.9720356,-0.9984251260757446,22
22,1.9102070331573486,22,0.0,-0.7339626550674438,2.6998043060302734,418.122482721,2.7666,23.02115821838379,-1.428189992904663,0,-1.436659336090088,0.04,-1.436659336090088,-2.6570115089416504,1.5791943073272705,1747229008.0829492,-1.2288215160369873,23
