,train/losses/dpo,_step,train/rewards/accuracies,train/logps/rejected,train/losses/total,_runtime,train/loss,train/grad_norm,train/rewards/margins,train/learning_rate,train/logps/answer,train/epoch,train/logps/chosen,train/rewards/chosen,train/losses/sft,_timestamp,train/rewards/rejected,train/global_step
0,0.8372602462768555,0,0.75,-1.4433906078338623,1.57616126537323,28.467546373,1.5449,13.287504196166992,0.25610995292663574,5e-07,-1.559746265411377,0.0,-1.3005107641220093,-2.453444719314575,1.477802038192749,1747275923.608327,-2.709554672241211,1
1,0.6534483432769775,1,0.75,-1.5315666198730469,1.2905988693237305,45.371517816,1.3002,9.920961380004883,0.6822465658187866,5e-07,-1.5331305265426636,0.0,-1.1613237857818604,-2.639580249786377,1.2743009328842163,1747275940.5064938,-3.321826696395874,2
2,0.5687578320503235,7,1.0,-1.3791701793670654,1.1493182182312012,145.53556364,1.5048,12.222574234008789,0.7813360691070557,5e-07,-1.3538291454315186,0.02,-1.2429966926574707,-2.1402788162231445,1.1611206531524658,1747276040.6678946,-2.9216151237487793,8
3,1.2545287609100342,8,0.25,-1.4404072761535645,2.0392496585845947,162.339538825,1.7329,14.030294418334961,-0.3598601818084717,5e-07,-1.4990370273590088,0.02,-1.4021893739700317,-3.3175742626190186,1.5694416761398315,1747276057.472149,-2.957714080810547,9
4,1.108735203742981,9,0.5,-1.4101333618164062,1.7572044134140015,179.236526405,1.5037,10.701580047607422,-0.20492568612098694,5e-07,-1.5497188568115234,0.02,-1.2499929666519165,-2.3690099716186523,1.296938419342041,1747276074.3699985,-2.1640844345092773,10
5,0.8038836121559143,16,0.75,-1.175567865371704,1.451401710510254,296.473547584,1.6804,14.804205894470215,0.46019861102104187,5e-07,-1.3611979484558105,0.03,-1.185803771018982,-2.4210596084594727,1.2950360774993896,1747276191.6051912,-2.881258010864258,17
6,1.2509266138076782,27,0.25,-1.2973403930664062,1.9144067764282227,480.499504,1.363,8.198046684265137,-0.3870747685432434,5e-07,-1.353348731994629,0.05,-1.0532655715942383,-2.489147424697876,1.3269602060317993,1747276375.6316054,-2.1020727157592773,28
7,0.6535660028457642,28,0.75,-1.180860996246338,1.1280155181884766,497.27854364,1.6681,10.81268310546875,0.8192735314369202,5e-07,-1.3574602603912354,0.05,-1.177864909172058,-1.679656982421875,0.94889897108078,1747276392.4103084,-2.4989304542541504,29
8,1.0469738245010376,33,0.5,-1.1954245567321777,1.6179866790771484,581.046513281,1.4891,9.110542297363281,-0.030135929584503174,5e-07,-1.4769916534423828,0.06,-1.0708563327789307,-1.9943361282348633,1.1420258283615112,1747276476.1775827,-1.9642002582550049,34
9,1.3596259355545044,41,0.25,-1.053085446357727,1.8594740629196167,714.947477703,1.6108,9.132257461547852,-0.5735288262367249,5e-07,-1.3831911087036133,0.08,-1.0656025409698486,-2.060225248336792,0.9996961951255798,1747276610.080059,-1.486696481704712,42
10,0.5080420970916748,43,1.0,-1.363749384880066,1.0037617683410645,748.444522484,1.3749,9.423060417175293,0.9303992390632629,5e-07,-1.3734126091003418,0.08,-1.1411393880844116,-2.025517463684082,0.9914394617080688,1747276643.57617,-2.9559166431427,44
11,1.1102583408355713,44,0.25,-1.318795084953308,1.7455518245697021,765.246517773,1.296,8.0742826461792,-0.22622385621070862,5e-07,-1.4864726066589355,0.09,-1.0371036529541016,-2.432443618774414,1.2705870866775513,1747276660.3790264,-2.2062196731567383,45
12,1.2823805809020996,47,0.5,-1.2331849336624146,2.072108030319214,815.395499465,1.632,9.314190864562988,-0.1256941556930542,5e-07,-1.390088438987732,0.09,-1.1896275281906128,-3.0140321254730225,1.579455018043518,1747276710.528054,-2.888338088989258,48
13,0.768557071685791,48,0.75,-1.416402816772461,1.437691330909729,832.148061087,1.5266,8.730666160583496,0.38487452268600464,5e-07,-1.5524284839630127,0.09,-1.2687914371490479,-2.3661434650421143,1.338268518447876,1747276727.3194041,-2.7510180473327637,49
14,1.020725965499878,52,0.75,-1.2034971714019775,1.6822433471679688,1005.688245529,1.5157,8.418848037719727,-0.038530051708221436,5e-07,-1.417578101158142,0.1,-1.1299501657485962,-2.233783006668091,1.3230348825454712,1747276794.216964,-2.1952528953552246,53
